,Unnamed: 0,text
1238,14129,Winn-Dixie Stores Inc. reported it has withdrawn its private-label reusable bags after media reports that lead was discovered in some reusable bags.
1239,27621,"Suicide has been ruled in the death of a woman found hanging from a tree branch in this southeastern Louisiana town, authorities said."
1240,86494,"``Pull factor,'' a term used to measure non-motor vehicle retail sales on a per capita basis, reflects a significant amount of retail leakage."
1241,169307,"Colin Powell, speaking at the City College of New York in Harlem yesterday, urged Congress to expand the GI Bill, saying vets returning from Iraq and Afghanistan deserve the same chance to get an education that their grandparents did after returning from World War II."
1242,33276,"The headline inflation eased slightly in January on some moderation in manufactured products, but the central bank will likely keep tightening monetary policy because price pressures are still above its comfort zone."
1243,18849,"A city man pleaded guilty last week to striking an 11-year-old boy with his vehicle as the boy crossed Rutger Street, court documents state."
1244,81987,"The post office will run out of money this year unless it gets help, Postmaster General John Potter told Congress on Wednesday as he sought permission to cut delivery to five days a week."
1245,120173,NORTH Devon crushed Heathcoat by 184 runs to tighten their grip on top spot in the Premier Division.
1246,140332,"``The income has stopped, just like that,'' said Ali, 40."
1247,188990,Wang will meet with Andrews on Monday amid concern that his season could be over.
1248,100334,Northampton Saints have announced that Paul Shields has been forced to retire from playing rugby because of a neck injury.
1249,160963,"Ghana has enormous renewable energy resource waiting to be tapped, provided the government will initiate bold actions, the Convention People's Party has declared."
1250,156536,"Patna, Sep 4 BJP today urged all the political parties not to ''politicise floods'' in the state and put up all efforts in providing succour to the flood victims in North Bihar without any delay."
1251,123581,"Porsche has announced that the 2011 Panamera will get a new brake energy recuperation system featured as standard, together with optional 19-inch all-season tires."
1252,132761,A Fiji citizen who has been under intensive medical care in Dubai since 2010 will be repatriated after the intervention of the Prime Minister Commodore Voreqe Bainimarama.
1253,52697,A popular Seminole County teacher was killed in a car crash Sunday night.
1254,95806,A jury on Tuesday convicted a jail inmate of capital murder for killing a hospital security guard and a sheriff's deputy during an escape.Jurors deliberated for about 3 1/2 hours before finding William Morva guilty of the August 2006 slayings in Montgomery County.The same jurors began hearing testimony Tuesday afternoon in the penalty phase of the trial.
1255,37371,"A 21-year-old Lafayette man who pleaded guilty in March to murder in the beating death of another man now wants to withdraw that plea, saying he didn't realize he pleaded guilty to murder."
1256,120367,India on Thursday ratified UN Convention Against Corruption which will help it deal with the problem of black-money and corruption through legislative and administrative measures.
1257,63316,"Neil Patrick Harris will host the 63rd Annual Tony Awards on Sunday, June 7th, at Radio City Music Hall, reports BroadwayWorld.com."
1258,73808,"Biogen Idec Inc. today announced it will report first quarter 2012 financial results on Tuesday, May 1, 2012, before the financial markets open."
1259,30296,"Jason Moore will direct the new Roundabout Underground production Suicide, Incorporated, a new play by Andrew Hinderaker, to be presented in the Black Box Theatre below the Laura Pels Theatre in the Harold and Miriam Steinberg Center for Theatre, October 14-December 23, with an opening on November 6."
1260,146534,A Springfield woman says she slept through a tornado that ripped up the garage of her home Tuesday night.
1261,76404,"Eight people were jailed on felony charges since Wednesday evening, according to booking records kept at the Western Regional Jail."
1262,159309,"A 43-year-old Jordanian merchant has been charged with premeditated murder for allegedly beating his second wife to death over ``family differences,'' a judicial official said on Tuesday."
1263,69933,A Padanaram man is in the custody of federal marshals on charges that he bilked an elderly widower of his entire estate and tried to conceal the transactions.
1264,194765,BULKLEY Valley NDP MP Nathan Cullen joined fellow NDP MPs on Monday in voting against the federal Conservative budget.
1265,185389,"French model Baptiste Giabiconi has happily admitted that he has a ``big crush'' on Katy Perry, and says that they have a close bond but insists they are not dating."
1266,108199,"The Official Charts Company announced this morning the launch of a new streaming chart, which will collect data from both ad-funded and subscription streaming services including Spotify, We7, Napster, and Deezer, amongst others."
1267,21687,Stephanie Pratt confirms exclusively to Hollyscoop she is leaving 'The Hills'.
1268,71575,"RISMEDIA, August 13, 2008-PropertyMinder, an Internet marketing and technology company for real estate and mortgage professionals, continues their aggressive expansion into western and southern United States."
1269,124373,BNP Paribas said Monday its net profit soared 31 percent in the second quarter as steep retail banking gains in France and the Benelux region offset declines in its investment banking operations.
1270,63641,She told Allure magazine: ``I had to grow the hair down there.
1271,145018,UH will hold free ewaste recycling events in October at UH Hilo and Kealakehe High School.
1272,197651,"The Star ferry said services between Central and Tsim Sha Tsui, and Wanchai will resume at 11:30, while First Ferry services between Cheung Chau to Central will start operating again at 11:45."
1273,4642,Santa Rosa police are investigating the beating and possible sexual assault of an 18-year-old woman Friday morning.
1274,160676,"He says Washington has seen the worst kind of partisanship and the worst kind of gridlock in recent months, and that it's undermined public confidence and made things worse instead of better."
